,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS,BLK,HIT,FOW,FOL,FO%,Ht,Wt,S/C,Exp,Team,specific_pos,Cap%,Salary
91,Anthony Mantha,29.0,RW,40.0,12.0,7.0,19.0,3.0,6.0,11.0,1.0,0.0,0.0,4.0,3.0,0.0,70.0,17.1,550.0,13:46,1.5,0.9,2.3,13.0,19.0,2.0,5.0,28.6,6-5,234.0,L/-,8.0,WSH,"LW, RW",6.8,5700000.0
92,Aliaksei Protas,23.0,C,43.0,3.0,15.0,18.0,-3.0,4.0,3.0,0.0,0.0,0.0,14.0,0.0,1.0,55.0,5.5,563.0,13:05,0.5,0.7,1.1,24.0,12.0,22.0,41.0,34.9,6-6,225.0,L/-,2.0,WSH,"RW, LW, C",0.9,789167.0
93,Connor McMichael,23.0,C,42.0,7.0,8.0,15.0,-5.0,22.0,5.0,1.0,1.0,2.0,7.0,0.0,1.0,73.0,9.6,640.0,15:14,0.3,0.7,1.0,20.0,10.0,136.0,189.0,41.8,6-0,180.0,L/-,3.0,WSH,"LW, C",1.0,863333.0
94,Evgeny Kuznetsov,31.0,C,40.0,6.0,8.0,14.0,-12.0,24.0,6.0,0.0,0.0,1.0,5.0,3.0,0.0,66.0,9.1,756.0,18:54,-0.2,0.6,0.4,10.0,6.0,225.0,277.0,44.8,6-2,207.0,L/-,10.0,WSH,C,9.3,7800000.0
95,Nic Dowd,33.0,C,35.0,7.0,5.0,12.0,7.0,22.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,34.0,20.6,551.0,15:45,0.3,1.0,1.3,50.0,37.0,283.0,282.0,50.1,6-1,193.0,R/-,8.0,WSH,C,1.6,1300000.0
96,Nicolas Aube-Kubel,27.0,RW,32.0,5.0,7.0,12.0,8.0,21.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,33.0,15.2,407.0,12:43,0.5,0.9,1.4,15.0,53.0,6.0,8.0,42.9,6-0,207.0,R/-,5.0,WSH,RW,1.5,1225000.0
97,T.J. Oshie,37.0,C,27.0,7.0,3.0,10.0,-4.0,26.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,60.0,11.7,444.0,16:26,0.4,0.5,0.9,23.0,35.0,8.0,24.0,25.0,6-0,187.0,R/-,15.0,WSH,RW,6.9,5750000.0
98,Beck Malenstyn,25.0,LW,43.0,4.0,6.0,10.0,3.0,12.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,51.0,7.8,603.0,14:01,-0.3,0.9,0.6,50.0,102.0,13.0,16.0,44.8,6-3,200.0,L/-,3.0,WSH,"C, LW",0.9,762500.0
99,Martin Fehervary,24.0,D,38.0,2.0,7.0,9.0,1.0,20.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,37.0,5.4,723.0,19:02,0.2,2.1,2.2,66.0,81.0,0.0,0.0,,6-2,199.0,L/-,3.0,WSH,LD/RD,3.2,2675000.0
100,Hendrix Lapierre,21.0,C,25.0,2.0,5.0,7.0,-3.0,4.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,21.0,9.5,239.0,9:34,0.2,0.2,0.4,11.0,5.0,38.0,54.0,41.3,6-0,180.0,L/-,1.0,WSH,C,1.0,863333.0
101,Nick Jensen,33.0,D,44.0,0.0,7.0,7.0,-4.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,40.0,0.0,845.0,19:12,-0.4,2.1,1.7,62.0,28.0,0.0,0.0,,6-1,205.0,R/-,7.0,WSH,RD,4.9,4050000.0
102,Trevor van Riemsdyk,32.0,D,37.0,0.0,7.0,7.0,-6.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,36.0,0.0,682.0,18:26,-0.2,1.5,1.3,53.0,5.0,0.0,0.0,,6-3,191.0,R/-,9.0,WSH,RD,3.6,3000000.0
103,Max Pacioretty,35.0,LW,9.0,1.0,4.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,19.0,5.3,137.0,15:14,0.2,0.2,0.4,2.0,11.0,2.0,0.0,100.0,6-2,217.0,L/-,15.0,WSH,LW,2.4,2000000.0
104,Matthew Phillips,25.0,F,26.0,1.0,4.0,5.0,-2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0,6.7,269.0,10:20,-0.2,0.3,0.1,14.0,3.0,1.0,1.0,50.0,5-7,140.0,R/-,2.0,WSH,"RW, C",0.9,775000.0
105,Joel Edmundson,30.0,D,28.0,1.0,2.0,3.0,-2.0,17.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,28.0,3.6,453.0,16:10,-0.2,1.1,0.9,34.0,24.0,0.0,0.0,,6-5,221.0,L/-,8.0,WSH,LD/RD,2.1,1750000.0
106,Ethan Bear,26.0,D,11.0,1.0,1.0,2.0,-6.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,5.3,182.0,16:32,0.1,0.1,0.1,17.0,4.0,0.0,0.0,,5-11,197.0,R/-,5.0,WSH,RD,2.5,2062500.0
107,Alexander Alexeyev,24.0,D,13.0,1.0,0.0,1.0,-4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.5,166.0,12:46,0.0,0.2,0.2,15.0,6.0,0.0,0.0,,6-4,213.0,L/-,2.0,WSH,LD/RD,1.0,825000.0
108,Darcy Kuemper,33.0,G,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1343.0,58:24,0.0,0.0,3.2,0.0,0.0,0.0,0.0,,6-5,215.0,-/L,11.0,WSH,G,6.3,5250000.0
109,Charlie Lindgren,30.0,G,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1085.0,57:06,0.0,0.0,4.5,0.0,0.0,0.0,0.0,,6-2,179.0,-/R,7.0,WSH,G,1.3,1100000.0
110,Ivan Miroshnichenko,19.0,LW,4.0,0.0,0.0,0.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,42.0,10:23,-0.1,-0.1,-0.2,1.0,6.0,0.0,1.0,0.0,6-1,185.0,R/-,0.0,WSH,,,
111,Mathew Barzal,26.0,C,45.0,12.0,36.0,48.0,0.0,24.0,9.0,3.0,0.0,3.0,23.0,13.0,0.0,133.0,9.0,873.0,19:24,3.4,1.0,4.4,23.0,17.0,18.0,21.0,46.2,6-1,190.0,R/-,7.0,NYI,"C, RW",11.0,9150000.0
112,Noah Dobson,24.0,D,46.0,6.0,41.0,47.0,19.0,22.0,5.0,1.0,0.0,2.0,24.0,16.0,1.0,100.0,6.0,1187.0,25:48,3.7,3.6,7.3,108.0,34.0,0.0,0.0,,6-4,194.0,R/-,4.0,NYI,RD,4.8,4000000.0
113,Bo Horvat,28.0,C,45.0,19.0,24.0,43.0,5.0,20.0,12.0,7.0,0.0,3.0,18.0,5.0,1.0,133.0,14.3,874.0,19:26,3.6,1.2,4.8,27.0,31.0,411.0,406.0,50.3,6-0,215.0,L/-,9.0,NYI,C,10.2,8500000.0
114,Brock Nelson,32.0,C,46.0,20.0,17.0,37.0,-11.0,18.0,13.0,6.0,1.0,1.0,10.0,7.0,0.0,146.0,13.7,807.0,17:33,3.3,0.5,3.8,24.0,20.0,247.0,274.0,47.4,6-4,210.0,L/-,10.0,NYI,"C, LW",7.2,6000000.0
115,Kyle Palmieri,32.0,RW,46.0,11.0,14.0,25.0,-13.0,18.0,6.0,5.0,0.0,2.0,7.0,7.0,0.0,103.0,10.7,782.0,17:00,1.4,0.4,1.7,27.0,33.0,9.0,12.0,42.9,5-11,198.0,R/-,13.0,NYI,"RW, LW",6.0,5000000.0
116,Anders Lee,33.0,LW,46.0,13.0,6.0,19.0,2.0,33.0,10.0,3.0,0.0,2.0,6.0,0.0,0.0,110.0,11.8,712.0,15:28,1.2,0.9,2.0,32.0,78.0,7.0,13.0,35.0,6-3,235.0,L/-,11.0,NYI,LW,8.4,7000000.0
117,Jean-Gabriel Pageau,31.0,C,46.0,5.0,13.0,18.0,-11.0,8.0,5.0,0.0,0.0,1.0,7.0,1.0,5.0,57.0,8.8,726.0,15:47,0.2,0.4,0.6,47.0,102.0,400.0,329.0,54.9,5-11,185.0,R/-,11.0,NYI,C,6.0,5000000.0
118,Simon Holmstrom,22.0,RW,45.0,11.0,5.0,16.0,-3.0,10.0,6.0,0.0,5.0,1.0,4.0,0.0,1.0,41.0,26.8,597.0,13:16,1.0,0.6,1.5,29.0,8.0,5.0,10.0,33.3,6-2,215.0,L/-,1.0,NYI,RW,1.0,863333.0
119,Pierre Engvall,27.0,LW,41.0,5.0,9.0,14.0,0.0,14.0,4.0,1.0,0.0,0.0,8.0,1.0,0.0,67.0,7.5,620.0,15:07,0.1,0.7,0.8,9.0,10.0,14.0,14.0,50.0,6-5,219.0,L/-,4.0,NYI,"RW, LW",3.6,3000000.0
120,Cal Clutterbuck,36.0,RW,46.0,4.0,9.0,13.0,0.0,24.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,32.0,12.5,597.0,12:58,0.0,0.7,0.7,37.0,132.0,11.0,16.0,40.7,6-0,212.0,R/-,16.0,NYI,RW,2.1,1750000.0
121,Alexander Romanov,24.0,D,46.0,5.0,7.0,12.0,13.0,12.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,75.0,6.7,1037.0,22:33,0.4,2.9,3.2,104.0,64.0,0.0,0.0,,6-1,215.0,L/-,3.0,NYI,LD,3.0,2500000.0
122,Julien Gauthier,26.0,RW,25.0,5.0,4.0,9.0,-4.0,6.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,29.0,17.2,257.0,10:16,0.7,0.1,0.8,16.0,51.0,3.0,5.0,37.5,6-4,224.0,R/-,4.0,NYI,RW,0.9,787500.0
123,Mike Reilly,30.0,D,24.0,3.0,6.0,9.0,-8.0,16.0,2.0,0.0,1.0,1.0,4.0,2.0,0.0,51.0,5.9,390.0,16:16,0.7,0.1,0.8,23.0,24.0,0.0,0.0,,6-1,196.0,L/-,8.0,NYI,LD,1.2,1000000.0
124,Hudson Fasching,28.0,RW,33.0,3.0,5.0,8.0,-7.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,29.0,10.3,401.0,12:09,0.0,0.2,0.2,21.0,17.0,1.0,1.0,50.0,6-3,204.0,R/-,6.0,NYI,RW,0.9,775000.0
125,Oliver Wahlstrom,23.0,RW,22.0,2.0,3.0,5.0,-8.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,31.0,6.5,244.0,11:07,0.0,0.0,0.0,16.0,17.0,4.0,4.0,50.0,6-2,204.0,R/-,4.0,NYI,RW,1.0,874125.0
126,Scott Mayfield,31.0,D,31.0,0.0,4.0,4.0,-7.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,28.0,0.0,592.0,19:05,-0.3,0.6,0.2,80.0,40.0,0.0,0.0,,6-5,220.0,R/-,9.0,NYI,RD,4.2,3500000.0
127,Matt Martin,34.0,LW,25.0,2.0,1.0,3.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,8.7,239.0,9:34,-0.2,0.3,0.1,11.0,67.0,2.0,3.0,40.0,6-3,220.0,L/-,14.0,NYI,"LW, RW",1.8,1500000.0
128,Samuel Bolduc,23.0,D,31.0,1.0,2.0,3.0,-5.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,3.7,403.0,13:00,-0.1,0.4,0.3,34.0,32.0,0.0,0.0,,6-4,220.0,L/-,1.0,NYI,LD,1.0,800000.0
129,Adam Pelech,29.0,D,23.0,0.0,3.0,3.0,-1.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,452.0,19:39,-0.3,0.8,0.5,41.0,19.0,0.0,0.0,,6-3,210.0,L/-,8.0,NYI,LD,6.9,5750000.0
130,Ilya Sorokin,28.0,G,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2007.0,59:02,0.0,0.0,7.5,0.0,0.0,0.0,0.0,,6-3,195.0,-/L,3.0,NYI,G,4.8,4000000.0
131,Kenneth Appleby,28.0,G,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,20:00,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,,6-5,216.0,-/L,1.0,NYI,,,
132,Kyle MacLean,24.0,F,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,9:29,-0.1,0.0,0.0,1.0,4.0,4.0,13.0,23.5,6-1,190.0,L/-,0.0,NYI,LW,1.0,800000.0
133,Jesper Bratt,25.0,W,44.0,17.0,30.0,47.0,1.0,8.0,11.0,6.0,0.0,5.0,16.0,14.0,0.0,131.0,13.0,837.0,19:01,4.1,1.0,5.1,18.0,29.0,3.0,8.0,27.3,5-10,175.0,L/-,6.0,NJD,"RW, LW",9.4,7875000.0
134,Jack Hughes,22.0,C,32.0,15.0,30.0,45.0,-5.0,10.0,10.0,5.0,0.0,3.0,14.0,16.0,0.0,138.0,10.9,656.0,20:31,4.2,0.5,4.8,14.0,7.0,118.0,199.0,37.2,5-11,175.0,L/-,4.0,NJD,C,9.6,8000000.0
135,Tyler Toffoli,31.0,C,44.0,17.0,13.0,30.0,-8.0,12.0,13.0,4.0,0.0,1.0,8.0,5.0,0.0,122.0,13.9,761.0,17:17,2.6,0.5,3.2,6.0,27.0,15.0,25.0,37.5,6-0,203.0,R/-,11.0,NJD,"RW, LW",5.1,4250000.0
136,Nico Hischier,25.0,C,33.0,12.0,13.0,25.0,1.0,10.0,8.0,4.0,0.0,2.0,9.0,4.0,0.0,67.0,17.9,605.0,18:20,2.0,0.7,2.7,19.0,17.0,322.0,259.0,55.4,6-1,175.0,L/-,6.0,NJD,C,8.7,7250000.0
137,Luke Hughes,20.0,D,44.0,8.0,16.0,24.0,-6.0,12.0,4.0,4.0,0.0,1.0,8.0,8.0,0.0,66.0,12.1,900.0,20:28,2.1,1.2,3.3,22.0,11.0,0.0,0.0,,6-2,184.0,L/-,1.0,NJD,LD/RD,1.1,925000.0
138,Dawson Mercer,22.0,C,44.0,13.0,9.0,22.0,-8.0,10.0,10.0,3.0,0.0,1.0,8.0,1.0,0.0,80.0,16.3,780.0,17:43,1.4,0.6,1.9,30.0,14.0,105.0,106.0,49.8,6-0,180.0,R/-,2.0,NJD,"RW, C",1.1,894167.0
139,Alexander Holtz,22.0,RW,44.0,12.0,10.0,22.0,-5.0,8.0,11.0,1.0,0.0,2.0,9.0,1.0,0.0,75.0,16.0,530.0,12:03,2.0,0.4,2.4,9.0,19.0,0.0,7.0,0.0,6-0,195.0,R/-,2.0,NJD,"RW, LW",1.1,894167.0
140,Erik Haula,32.0,LW,39.0,10.0,12.0,22.0,-5.0,28.0,8.0,1.0,1.0,2.0,9.0,2.0,1.0,80.0,12.5,629.0,16:07,1.5,0.5,2.0,15.0,39.0,198.0,149.0,57.1,5-11,191.0,L/-,10.0,NJD,"C, LW",3.8,3150000.0
141,Michael McLeod,25.0,C,44.0,10.0,9.0,19.0,7.0,10.0,10.0,0.0,0.0,2.0,9.0,0.0,0.0,72.0,13.9,663.0,15:04,1.1,1.0,2.1,21.0,81.0,417.0,221.0,65.4,6-2,190.0,R/-,5.0,NJD,C,1.7,1400000.0
142,Timo Meier,27.0,RW,31.0,9.0,8.0,17.0,-20.0,14.0,6.0,3.0,0.0,1.0,4.0,4.0,0.0,88.0,10.2,522.0,16:51,1.2,-0.2,1.0,17.0,32.0,28.0,23.0,54.9,6-1,220.0,L/-,7.0,NJD,"LW, RW",10.5,8800000.0
143,John Marino,26.0,D,44.0,3.0,12.0,15.0,-7.0,14.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,37.0,8.1,926.0,21:03,0.7,1.2,1.9,57.0,15.0,0.0,0.0,,6-1,181.0,R/-,4.0,NJD,RD,5.3,4400000.0
144,Ondrej Palat,32.0,LW,35.0,5.0,9.0,14.0,-5.0,23.0,4.0,1.0,0.0,0.0,5.0,4.0,0.0,63.0,7.9,550.0,15:43,0.4,0.4,0.8,23.0,38.0,3.0,8.0,27.3,6-0,194.0,L/-,11.0,NJD,"LW, RW",7.2,6000000.0
145,Curtis Lazar,28.0,C,39.0,4.0,10.0,14.0,8.0,16.0,3.0,0.0,1.0,2.0,10.0,0.0,0.0,38.0,10.5,488.0,12:31,0.5,0.8,1.3,32.0,77.0,55.0,49.0,52.9,6-0,203.0,R/-,9.0,NJD,"RW, C",1.2,1000000.0
146,Simon Nemec,19.0,D,23.0,2.0,8.0,10.0,-4.0,8.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,30.0,6.7,476.0,20:43,0.6,0.6,1.2,40.0,7.0,0.0,0.0,,6-1,190.0,R/-,0.0,NJD,RD,1.1,918333.0
147,Nathan Bastian,26.0,RW,42.0,3.0,5.0,8.0,-11.0,21.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,44.0,6.8,426.0,10:08,-0.1,0.1,0.0,22.0,85.0,12.0,9.0,57.1,6-4,205.0,R/-,4.0,NJD,RW,1.6,1350000.0
148,Kevin Bahl,23.0,D,44.0,0.0,6.0,6.0,4.0,33.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,35.0,0.0,768.0,17:28,-0.4,1.7,1.4,51.0,81.0,0.0,0.0,,6-6,230.0,L/-,3.0,NJD,LD,1.3,1050000.0
149,Colin Miller,31.0,D,25.0,2.0,3.0,5.0,9.0,16.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,41.0,4.9,386.0,15:27,0.2,1.4,1.6,18.0,36.0,0.0,0.0,,6-1,200.0,R/-,8.0,NJD,RD,2.2,1850000.0
150,Chris Tierney,29.0,C,24.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,217.0,9:02,-0.3,0.2,-0.1,5.0,7.0,60.0,43.0,58.3,6-1,191.0,L/-,9.0,NJD,C,0.9,775000.0
151,Nico Daws,23.0,G,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,414.0,59:09,0.0,0.0,1.3,0.0,0.0,0.0,0.0,,6-4,205.0,-/L,1.0,NJD,G,1.0,850833.0
152,Vitek Vanecek,28.0,G,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1455.0,55:57,0.0,0.0,2.7,0.0,0.0,0.0,0.0,,6-2,184.0,-/L,3.0,NJD,G,4.1,3400000.0
153,Johnny Gaudreau,30.0,LW,45.0,7.0,22.0,29.0,-22.0,10.0,6.0,1.0,0.0,1.0,12.0,10.0,0.0,90.0,7.8,850.0,18:53,1.2,0.1,1.3,13.0,1.0,0.0,1.0,0.0,5-9,165.0,L/-,10.0,CBJ,LW,11.7,9750000.0
154,Adam Fantilli,19.0,C,45.0,11.0,14.0,25.0,-18.0,16.0,10.0,1.0,0.0,1.0,13.0,1.0,0.0,107.0,10.3,712.0,15:49,1.6,0.1,1.7,22.0,40.0,171.0,220.0,43.7,6-2,194.0,L/-,0.0,CBJ,C,1.1,950000.0
155,Kirill Marchenko,23.0,RW,43.0,14.0,10.0,24.0,6.0,10.0,8.0,6.0,0.0,1.0,10.0,0.0,0.0,109.0,12.8,706.0,16:24,1.8,1.0,2.8,27.0,20.0,19.0,39.0,32.8,6-3,197.0,R/-,1.0,CBJ,RW,1.1,925000.0
156,Ivan Provorov,27.0,D,45.0,4.0,19.0,23.0,-8.0,6.0,4.0,0.0,0.0,0.0,13.0,6.0,0.0,56.0,7.1,1027.0,22:49,1.4,1.4,2.8,87.0,35.0,0.0,0.0,,6-1,201.0,L/-,7.0,CBJ,LD,5.7,4725000.0
157,Dmitri Voronkov,23.0,LW,39.0,9.0,13.0,22.0,4.0,27.0,7.0,2.0,0.0,0.0,12.0,1.0,0.0,63.0,14.3,519.0,13:19,1.6,0.7,2.3,23.0,36.0,121.0,160.0,43.1,6-5,240.0,L/-,0.0,CBJ,"LW, C, RW",1.1,925000.0
158,Yegor Chinakhov,22.0,RW,34.0,11.0,8.0,19.0,-6.0,6.0,10.0,1.0,0.0,2.0,7.0,1.0,0.0,68.0,16.2,528.0,15:33,1.5,0.4,1.8,19.0,26.0,0.0,5.0,0.0,6-1,204.0,L/-,2.0,CBJ,"RW, LW",1.0,800000.0
159,Boone Jenner,30.0,C,30.0,13.0,5.0,18.0,-6.0,8.0,10.0,3.0,0.0,0.0,4.0,1.0,0.0,82.0,15.9,579.0,19:17,1.4,0.4,1.8,41.0,45.0,310.0,250.0,55.4,6-2,203.0,L/-,10.0,CBJ,"C, LW",4.5,3750000.0
160,Justin Danforth,30.0,RW,45.0,9.0,9.0,18.0,-9.0,18.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,62.0,14.5,697.0,15:30,0.7,0.4,1.1,35.0,65.0,125.0,124.0,50.2,5-9,190.0,R/-,2.0,CBJ,"RW, C",1.2,975000.0
161,Cole Sillinger,20.0,C,40.0,8.0,10.0,18.0,-1.0,28.0,7.0,1.0,0.0,1.0,10.0,0.0,0.0,82.0,9.8,607.0,15:10,0.9,0.6,1.5,43.0,47.0,192.0,228.0,45.7,6-1,201.0,L/-,2.0,CBJ,C,1.1,925000.0
162,Kent Johnson,21.0,C,29.0,6.0,8.0,14.0,1.0,2.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,45.0,13.3,397.0,13:41,0.9,0.5,1.3,13.0,3.0,4.0,8.0,33.3,6-0,178.0,L/-,2.0,CBJ,"LW, C",1.1,925000.0
163,Alexandre Texier,24.0,C,43.0,6.0,7.0,13.0,-10.0,22.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,58.0,10.3,619.0,14:23,0.2,0.3,0.5,20.0,16.0,4.0,7.0,36.4,6-1,194.0,L/-,4.0,CBJ,"LW, C, RW",1.8,1525000.0
164,Erik Gudbranson,32.0,D,41.0,3.0,10.0,13.0,-14.0,51.0,3.0,0.0,0.0,1.0,10.0,0.0,0.0,41.0,7.3,805.0,19:37,0.6,0.5,1.1,105.0,39.0,0.0,0.0,,6-5,222.0,R/-,12.0,CBJ,RD,4.8,4000000.0
165,Damon Severson,29.0,D,30.0,5.0,7.0,12.0,-4.0,22.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,35.0,14.3,627.0,20:54,0.9,0.9,1.8,49.0,11.0,0.0,0.0,,6-2,205.0,R/-,9.0,CBJ,RD,7.5,6250000.0
166,Sean Kuraly,31.0,C,37.0,6.0,5.0,11.0,-3.0,28.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,49.0,12.2,501.0,13:33,0.3,0.4,0.7,21.0,78.0,170.0,166.0,50.6,6-2,213.0,L/-,7.0,CBJ,"C, LW",3.0,2500000.0
167,Emil Bemstrom,24.0,C,29.0,5.0,6.0,11.0,-4.0,8.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,47.0,10.6,383.0,13:13,0.5,0.3,0.8,21.0,14.0,6.0,7.0,46.2,6-0,195.0,R/-,4.0,CBJ,"RW, LW",1.1,900000.0
168,Jack Roslovic,27.0,C,23.0,2.0,8.0,10.0,-10.0,10.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,38.0,5.3,371.0,16:09,0.1,0.0,0.2,15.0,12.0,35.0,47.0,42.7,6-1,200.0,R/-,7.0,CBJ,"C, RW",4.8,4000000.0
169,David Jiricek,20.0,D,36.0,1.0,8.0,9.0,-1.0,20.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,33.0,3.0,532.0,14:47,0.3,1.0,1.3,39.0,17.0,0.0,0.0,,6-3,189.0,R/-,1.0,CBJ,RD,1.1,918333.0
170,Jake Bean,25.0,D,42.0,3.0,4.0,7.0,-14.0,20.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,58.0,5.2,687.0,16:22,0.1,0.3,0.4,65.0,13.0,0.0,0.0,,6-1,196.0,L/-,4.0,CBJ,LD/RD,2.8,2333333.0
171,Adam Boqvist,23.0,D,18.0,0.0,7.0,7.0,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,20.0,0.0,333.0,18:29,0.3,0.4,0.7,26.0,7.0,0.0,0.0,,6-0,182.0,R/-,4.0,CBJ,RD,3.1,2600000.0
172,Andrew Peeke,25.0,D,16.0,0.0,6.0,6.0,-3.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,266.0,16:38,0.3,0.3,0.6,32.0,28.0,0.0,0.0,,6-3,210.0,R/-,4.0,CBJ,RD,3.3,2750000.0
173,Mathieu Olivier,26.0,F,22.0,1.0,4.0,5.0,-1.0,19.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,4.8,219.0,9:58,0.0,0.2,0.2,13.0,53.0,2.0,3.0,40.0,6-1,217.0,R/-,4.0,CBJ,RW,1.3,1100000.0
174,Elvis Merzlikins,29.0,G,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1401.0,56:02,0.0,0.0,4.7,0.0,0.0,0.0,0.0,,6-3,183.0,-/L,4.0,CBJ,G,6.5,5400000.0
175,Daniil Tarasov,24.0,G,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,485.0,60:34,0.0,0.0,0.8,0.0,0.0,0.0,0.0,,6-5,196.0,-/L,2.0,CBJ,G,1.3,1050000.0
176,David Pastrnak,27.0,RW,45.0,30.0,36.0,66.0,11.0,35.0,20.0,10.0,0.0,4.0,19.0,17.0,0.0,231.0,13.0,902.0,20:02,6.9,1.3,8.2,10.0,31.0,3.0,8.0,27.3,6-1,195.0,R/-,9.0,BOS,RW,13.5,11250000.0
177,Brad Marchand,35.0,LW,45.0,20.0,23.0,43.0,4.0,47.0,12.0,7.0,1.0,4.0,9.0,14.0,0.0,123.0,16.3,881.0,19:34,3.7,1.1,4.8,21.0,45.0,17.0,23.0,42.5,5-9,176.0,L/-,14.0,BOS,LW,7.3,6125000.0
178,Charlie Coyle,31.0,C,45.0,16.0,20.0,36.0,7.0,24.0,12.0,4.0,0.0,3.0,19.0,0.0,1.0,93.0,17.2,810.0,17:59,2.9,1.1,3.9,32.0,50.0,423.0,409.0,50.8,6-3,223.0,R/-,11.0,BOS,"C, RW",6.3,5250000.0
179,Charlie McAvoy,26.0,D,37.0,6.0,24.0,30.0,10.0,49.0,5.0,1.0,0.0,2.0,14.0,10.0,0.0,72.0,8.3,913.0,24:41,2.4,2.5,4.9,73.0,53.0,0.0,0.0,,6-1,209.0,R/-,6.0,BOS,RD,11.4,9500000.0
180,James van Riemsdyk,34.0,LW,41.0,7.0,22.0,29.0,5.0,8.0,2.0,5.0,0.0,3.0,16.0,6.0,0.0,89.0,7.9,565.0,13:46,2.0,0.8,2.7,11.0,13.0,6.0,7.0,46.2,6-3,208.0,L/-,14.0,BOS,"LW, RW",1.2,1000000.0
181,Pavel Zacha,26.0,C,41.0,10.0,17.0,27.0,4.0,12.0,8.0,2.0,0.0,3.0,10.0,7.0,0.0,75.0,13.3,756.0,18:26,1.5,0.9,2.5,15.0,45.0,290.0,247.0,54.0,6-4,199.0,L/-,8.0,BOS,"LW, C",5.7,4750000.0
